"alpha_1","beta_1","p_1","alpha_2","beta_2","p_2","alpha_3","beta_3","p_3"
47.0188362299167,36.631098139345,0.359005028274263,98.4856675905775,33.2156878262484,0.363940748386044,5.74856479548591,0.542637714338398,0.277054223339693
47.8185277469288,36.463320403654,0.350733812623938,94.941931328017,32.9141194039205,0.36905229006328,5.32658771159513,0.538134201006185,0.280213897312783
48.2217969081337,37.8306949444698,0.36051908946595,94.0099347175889,32.1016464402256,0.379069958115268,6.50348001975534,0.55574420713418,0.260410952418782
48.8752489387859,38.1172208729007,0.345090678059531,91.3901011419876,30.8254419944393,0.408566351023083,8.09987871839965,0.567370270445481,0.246342970917385
50.1980257031634,39.0705444213883,0.367873439998647,91.7673968452233,31.3031747034941,0.380222709445839,7.85367996129016,0.573796837693747,0.251903850555513
49.649447195318,38.4900355373688,0.371720911107427,92.3316575916505,32.0697796954559,0.380106737569356,6.84662961259265,0.545824933773508,0.248172351323216
48.5714519008004,37.531962225566,0.374943106136269,94.9815827526245,31.7627011274707,0.393921951433296,5.97948199593469,0.523326749000568,0.231134942430435
46.8897809660721,36.9900563408947,0.372565020717782,91.6268195652132,31.2744240155715,0.401668333006882,7.81058816775564,0.582750655885131,0.225766646275335
48.6971386115332,38.0222807312467,0.381524056335797,94.1734608484888,31.7457849725842,0.37520139804958,7.88566994326573,0.595236361999267,0.243274545614622
48.9189657872139,37.7123381570394,0.367895864087147,93.027076560965,31.9889568298631,0.372063575548378,5.99046358228079,0.537387262413518,0.260040560364475
47.2998353348359,36.7975723398142,0.362370395158391,93.2094468192483,31.8019813809255,0.383153330199876,5.36733875510646,0.531493923605875,0.254476274641733
47.9374796611859,36.8372474590819,0.359594651909798,93.3037706832856,31.8720425316519,0.354649704274212,4.94867304309498,0.524382079642333,0.28575564381599
47.5136888291591,36.5006335437496,0.346866302482867,91.5427944452067,31.3512307749175,0.377214591865801,5.38679314711095,0.555780669643274,0.275919105651332
47.4200868217826,36.7674041898395,0.352383706370716,93.205395226757,31.7381375508352,0.389570045753597,6.23989056311523,0.542144118007669,0.258046247875687
48.2392662534806,37.2159088171739,0.347826001340913,94.0805893135938,32.5569007174348,0.366463129055747,5.48007647401557,0.537738670492472,0.28571086960334
47.8690249424332,36.8526619006565,0.378022111540937,94.710460472275,31.5780923235429,0.382598234036154,6.42592232405149,0.555638365181032,0.23937965442291
48.6473810350113,37.2643797328427,0.374240070798426,94.1064227292672,31.2777929404952,0.374558986595456,6.78150214272251,0.542795493078791,0.251200942606118
49.416699027771,37.8720225052855,0.358976450338439,92.6594355470847,31.6264468604776,0.389251703495108,6.0065186888299,0.513192389496993,0.251771846166453
49.1523315799802,37.2592051881218,0.348404998730203,92.7823000779228,31.1458530705126,0.385899205345509,6.26950003152639,0.538831677198207,0.265695795924288
